Title,Department,Location,Salary,Closing Date,UID,URL
Emergency Preparedness Manager,UK Health Security Agency,"Birmingham, B2 4BH. Hybrid working","Salary : £38,724 to £44,393",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328592,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTMxJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2OTImb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Senior Data Engineer - ID2023-7745,Social Security Scotland,"Dundee, Glasgow","Salary : £43,725 to £52,353",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328558,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTMxJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4NjczJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Deputy Service Desk Manager,National Crime Agency,Leicester,"Salary : £38,642",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 322318,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zMSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4NjY3JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Policy Adviser - Economic Risks,HM Treasury,This post is based in Darlington (Feethams House).,"Salary : £31,710 to £37,800",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 324178,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NjYyJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0zMSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Senior Data & Analysis Officer,Department for Education,"Coventry, West Midlands (England), CV1 2WT : Darlington, North East England, DL1 5QE : Manchester, North West England, M1 2WD : Nottingham, East Midlands (England), NG2 1AW : Sheffield, Yorkshire and the ... see the job advert for full location information","Salary : £39,483",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327765,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2NjEmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTMxJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Enterprise Programme Office (EPO) Risk Manager,National Savings and Investments,"Durham, North East England, DH1 1SL : Lytham St Anne's, North West England, FY8 4TS : Glasgow, Scotland, G2 8JX : City of Westminster, London (region), SW1P 3BT","Salary : £61,000 to £64,500",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328535,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMxJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2NTcmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Economic Advisor,UK Space Agency,"Didcot, South East England, OX11 0QR","Salary : £50,305 to £57,760",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328010,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4ODY1NiZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0zMSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Scrum Master,UK Health Security Agency,National,"Salary : £38,724 to £48,068",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328532,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4ODY1MiZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTMxJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Navy Command SM-Dir Security Strategy Manager,Ministry of Defence,"Portsmouth, South East England, PO2 8BY : City of Westminster, London (region), SW1A 2HB","Salary : £57,670",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327481,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg2NTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTMxJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Senior Scientist – Epidemiology (Emerging Infections),UK Health Security Agency,"61 Colindale Ave, London NW9 5EQ / With hybrid working","Salary : £42,716 to £48,068",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328527,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMxJmpvYmxpc3Rfdmlld192YWM9MTg4ODY0OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Senior Ministerial Visits & Events Manager ,Department of Health and Social Care,London,"Salary : £44,043 to £46,918",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327747,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zMSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4ODY0NyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
NCA Trainee,National Crime Agency,"Bridgend, Bristol, Exeter","Salary : £26,370",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326218,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTMxJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4NjQ0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Service Manager – IT Asset Management and Technical Debt,National Crime Agency,"*London, Leicester, Belfast, Bristol, Birmingham, Wakefield or Warrington. For London based roles your contractual place of work will be Endeavour Square, Stratford. However, as that site will not be operational ... see the job advert for full location information","Salary : £47,380",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326318,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NjI3Jm93bmVydHlwZT1mYWlyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0zMSZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Policy Advisor - Pandemic Preparedness,Department of Health and Social Care,"Leeds, London","Salary : £40,025 to £46,918",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327998,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zMSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4NjIwJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Senior Automation Tester,Intellectual Property Office,"Newport, NP10 8QQ","Salary : £41,016 to £51,104",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327827,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zMSZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmam9ibGlzdF92aWV3X3ZhYz0xODg4NjE1JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU2LTlhYTI5MjZkYzk2NWZhNWQ2NmY5YzJkZDYyMzdmYjlhYmZiYzQwNjY=
Senior Human Resources Officer,Office for Environmental Protection,Worcester,"Salary : £37,295 to £41,547",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328459,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MzImam9ibGlzdF92aWV3X3ZhYz0xODg4NjA1JnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
IT Service Manager,National Crime Agency,"London*, Leicester, Belfast, Bristol, Birmingham, Wakefield or Warrington - *For London based roles your contractual place of work will be Endeavour Square, Stratford. However, as that site will not be operational ... see the job advert for full location information","Salary : £47,380",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326229,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODYwMiZzZWFyY2hwYWdlPTMyJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Senior Data Engineer,Intellectual Property Office,"Newport, NP10 8QQ","Salary : £41,016 to £51,104",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326303,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MzImam9ibGlzdF92aWV3X3ZhYz0xODg4NTk0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Senior STRAP Security Officer,National Crime Agency,"Belfast, Bristol","Salary : £38,642",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325003,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg1ODgmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Senior Advisory Lawyer,Food Standards Agency,"We offer great flexible working opportunities, and have offices in Belfast, Cardiff, London or York. Please be aware that this role can only be worked within the UK and not overseas. Travel across the UK ... see the job advert for full location information","Salary : £72,072",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328453,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnNlYXJjaHBhZ2U9MzImam9ibGlzdF92aWV3X3ZhYz0xODg4NTc3JnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Service Desk Analyst,Department for Education,"Coventry, West Midlands (England), CV1 2WT","Salary : £27,790",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325386,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT0zMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg1NTYmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Head of User-Centred Design Business Partnering and Capability,UK Health Security Agency,"London, Birmingham, Leeds or Liverpool (Hybrid/Remote)","Salary : £65,302 to £78,805",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328424,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NTQ1JnNlYXJjaHBhZ2U9MzImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Service Desk Team Leader (24/7 and Day Teams),National Crime Agency,Leicester,"Salary : £30,740",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 320055,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg1MTUmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Statistical Dashboarding Analyst,Department of Health and Social Care,Leeds and London,"Salary : £40,025 to £46,918",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 322330,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NTA1JnNlYXJjaHBhZ2U9MzImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Head of Financial Accounting,Department for Transport,"Birmingham, Leeds, London","Salary : £64,108",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326992,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NDk5JnNlYXJjaHBhZ2U9MzImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Employment Category - Commercial Practitioner,Department for Work and Pensions,"The role available will be based in London (Westminster) – Caxton House, Tothill Street, London, SW1H 9NA.","Salary : £45,724 to £47,986",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327286,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4NDkzJnNlYXJjaHBhZ2U9MzImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Digital Forensics Laboratory Manager,National Crime Agency,Kingston-upon-Thames,"Salary : £47,380 to £58,004",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326272,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODQ3OCZzZWFyY2hwYWdlPTMyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Senior Security Manager,National Crime Agency,"Bedford, Belfast, Birmingham, Bridgend, Bristol, Chelmsford, Crawley, Dover, Exeter, Gartcosh, Gillingham (Kent), Heathrow, Kingston-upon-Thames, Leicester, London*, Normanton, Nottingham, Slough, Stevenage, ... see the job advert for full location information","Salary : £57,640",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 325039,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NDc3JnNlYXJjaHBhZ2U9MzImdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Policy Lead,Department for Transport,"Birmingham, Leeds","Salary : £51,997",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326252,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0zMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg0NzImb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Senior Digital Forensics Software Engineer - Advanced Data Acquisition Team,National Crime Agency,Tamworth,"Salary : £38,642 to £46,812",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326221,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0zMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg0NzEmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Deputy Head of Intelligence and Threats ,Department for Transport,London,"Salary : £44,811",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 326138,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4ODQ3MCZzZWFyY2hwYWdlPTMyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Prairie Gardener,Royal Botanic Gardens Kew,Wakehurst,"Salary : £26,100 to £28,543",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 328376,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NDY5JnNlYXJjaHBhZ2U9MzImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
Funding Officer,The National Lottery Community Fund,"Birmingham, Newcastle-upon-Tyne","Salary : £25,282 to £25,282",Closes : 11:55 pm on Sunday 10th December 2023,Reference : 327992,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4NDU1JnNlYXJjaHBhZ2U9MzImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODU4LWNmMGU0NDA5ODg4ZDQwYTUyMjZkMjJmNDIyNmFiODc4NGM5ZDU3Njc=
