Title,Department,Location,Salary,Closing Date,UID,URL
Gilt Dealer x2 ,UK Debt Management Office,The post will be based at in the DMO’s office in the City of London.,"Salary : £60,000 to £70,000",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327095,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3NDM2Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Senior PA to Directors,The National Archives,"London, London (region), TW9 4DU","Salary : £31,178 to £38,762",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326964,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9NSZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0MTkmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
User Support Engineer,Welsh Parliament,"This role will be hybrid, working on both the Senedd estate and from home, subject to business needs . You will be provided with the support and equipment you will need to be able to work from home.","Salary : £26,568 to £31,884",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327064,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT01Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0MTQmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
PJHQ J8 Fin Ops Assurance SO2,Ministry of Defence,"Eastbury, East of England, HA6 3HP","Salary : £35,290",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 317893,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3NDA5Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTUmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Contract Manager (Ref: 81560),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £39,868 to £50,039",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327055,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3NDA2Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
DIO – Senior Estate Surveyor (Strategy & Projects),Ministry of Defence,"Andover: Marlborough Lines, SP11 8HJ / Brecon, LD3 7RA / Catterick, DL9 3LR / Telford: DSDC Donnington, TF2 8JT / Lichfield: Whittington Bks, WS14 9PY / London: Main Building, SW1A 2HB / HMNB Devonport, ... see the job advert for full location information","Salary : £43,080",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327045,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3NDA1JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTUmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
HR Business Partner - Women's Prisons(Ref: 81591),Ministry of Justice,"This position is based at HM Prison Foston Hall, DE65 5DN, HM PRISON STAFFORD STAFFORD, ST16 3AW, HM Prison Styal, SK9 4HR, HMYOI Drake Hall, ST21 6LQ","Salary : £39,868 to £43,535",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327056,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT01JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc0MDQmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Associate User Researcher - Research Ops Team,HM Revenue and Customs,"This role can be based in Bristol, Cardiff, Edinburgh, Manchester, Newcastle-upon-Tyne, Telford or Worthing. We offer a hybrid working model that allows you to work between home and office locations, giving ... see the job advert for full location information","Salary : £28,341 to £30,323",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326363,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3NDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTUmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
"Senior Manager - Operations, Cladding Safety Scheme",Homes England,"Bristol, South West England, BS1 6EH : Longstanton, East of England, CB24 3EN : Coventry, West Midlands (England), CV1 2GN : Guildford, South East England, GU1 4LZ : Liverpool, North West England, L3 1BP ... see the job advert for full location information","Salary : £54,422 to £64,025",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327044,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTUmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczOTImcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
HR Business Partner - North East Prisons (Ref: 81416),Ministry of Justice,"This position is based at HM Prison Holme House, TS18 2QU, HM Prison Kirklevington Grange, TS15 9PA, HMP DURHAM DURHAM, DH1 3HU, HMYOI Deerbolt, DL12 9BG","Salary : £39,868 to £43,535",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 327039,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MzkxJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Preparation PIPE Registered Practitioner- Psychology Services- Directorate of Security (Ref:81436) ,HM Prison & Probation Service,"This position is based at HM Prison Long Lartin, WR11 5TZ","Salary : £47,907",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326995,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNjYmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Financial Controller(Ref: 81521),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £54,358 to £66,670",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326999,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNjUmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Defence Business Services (DBS) Veterans Welfare Service Regional Welfare Manager,Ministry of Defence,Glasgow - Kentigern House Kentigern House Brown Street Glasgow,"Salary : £35,290",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326011,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MzYwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Navy Command iHub Manager SO2 ,Ministry of Defence,Portsmouth,"Salary : £35,290",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 320286,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MzU4JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9NSZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Service Support Administrator (Ref: 81577),HM Prison & Probation Service,"This position is based at HMYOI Portland, DT5 1DL","Salary : £21,355",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326986,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MzU2JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTUmdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Civilian Medical Practitioner,Ministry of Defence,"Alexander Barracks, Pirbright Camp, Brookwood, Woking, GU24 0QQ, Combermere Barracks, St Leonards Road., Windsor, Berks SL4 3DN","Salary : £83,032 to £98,642",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326354,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczNDgmcGFnZWNsYXNzPUpvYnMmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
Team Leader (Operations),UK Hydrographic Office,"Taunton, Somerset, South West","Salary : £35,744",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326796,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MzQ1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9NSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcmVxc2lnPTE3MDEyNTI0NDQtMTcxOGU4ZGVjNmM3MmEzYTljNWNlOGE3ZGNlNWQ4ZTEwODRhOWJiMA==
SENIOR SURVEILLIANCE DATA SCIENTIST,UK Health Security Agency,London,"Salary : £38,724 to £42,716",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326966,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MzM5JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTYmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Written Parliamentary Questions Coordinator ,Department for Education,"City of Westminster, London (region), SW1P 3BT","Salary : £31,416",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 325615,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT02JmpvYmxpc3Rfdmlld192YWM9MTg4NzMzNSZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Community Payback Operational Manager - Dorset - Poole (Ref: 81569),HM Prison & Probation Service,"This position is based at NPS 63 COMMERCIAL ROAD POOLE, BH14 0JB","Salary : £37,909 to £42,251",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326951,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT02Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMzQmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
MoJ Property Directorate - Property Transformation Project Change & Capability Officer (Ref: 81559),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £32,827 to £40,403",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326954,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNocGFnZT02Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMzEmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Learning Specialist(Ref: 81536),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £39,868 to £50,039",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326942,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MzIwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTYmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Human Resources Advisor - North West (Ref: 81552),Ministry of Justice,"This position is based at Manchester Civil Justice Centre Manchester, M3 3FX","Salary : £32,827 to £35,678",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326937,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT02JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODczMTQmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Senior Developer,Intellectual Property Office,"Newport, Wales, NP10 8QQ","Salary : £41,016 to £51,104",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326418,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MzAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTYmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Senior Strategy Officer (Ref: 81551),Youth Justice Board,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £39,868 to £51,000",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326907,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT02JmpvYmxpc3Rfdmlld192YWM9MTg4NzI5NSZzZWFyY2hzb3J0PWNsb3NpbmcmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Civilian Dental Practitioner ,Ministry of Defence,"Det 3 GP, Ward Barracks, Bulford Camp, Salisbury","Salary : £51,489 to £85,072",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326908,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT02Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcyOTQmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Marketing Communications Manager,Driver and Vehicle Standards Agency,"Bristol, Newcastle-upon-Tyne, Nottingham, Swansea","Salary : £32,603",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 311339,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3Mjg3JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTYmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Delivery Support Officer,Care Quality Commission,Remote working (anywhere in the UK),"Salary : £27,277",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326902,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MjgyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD01OTc1NjAyNSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTYmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Public Liaison Officer - Correspondence,Driver and Vehicle Standards Agency,"Bristol, Newcastle-upon-Tyne, Nottingham, Swansea","Salary : £23,847",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 325155,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT02Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcyNzcmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Policy Support Officer,HM Revenue and Customs,"Stratford Regional Centre- 14 Westfield Avenue, Stratford, London E20 1HZ","Salary : £32,782 to £35,059",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326125,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT02Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NzU2MDI1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODcyNzImcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Building Manager,HM Revenue and Customs,"Queensway House, Stewartfield Way, East Kilbride, G79 1AA","Salary : £42,618 to £45,831",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326502,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NzI3MSZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTYmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
Group worker(Ref:  81533),HM Prison & Probation Service,"This position is based at HM Prison Wymott, PR26 8LW","Salary : £30,471",Closes : 11:55 pm on Thursday 30th November 2023,Reference : 326835,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NzIzMyZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTYmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NTk3NTYwMjUmcmVxc2lnPTE3MDEyNTI0NDUtY2FlMzE4NTJlZmJlMmEwOGQ1MWMyNmYxMmRiYTNhNDIzZjM5Njc0OQ==
