Title,Department,Location,Salary,Closing Date,UID,URL
Employment Category - Associate Commercial Practitioner ,Department for Work and Pensions,"Leeds – Quarry House, Quarry Hill, Leeds, West Yorkshire, LS2 7UA. Sheffield – Hartshead Square, Sheffield, South Yorkshire, S1 2FD.","Salary : £35,711 to £36,545",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324416,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NjI5MiZvd25lcj01MDcwMDAwJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTIyJnJlcXNpZz0xNzAxMTg3MTY4LTgwMzBlYzZkZGEyMTZlY2RhYzQ4MzM4MGQ0NDg5MmNkZjkzYjk3OTI=
Botanical Horticulturist,Royal Botanic Gardens Kew,Wakehurst,"Salary : £26,100 to £28,543",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325792,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MjImam9ibGlzdF92aWV3X3ZhYz0xODg2MjUwJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTY4LTgwMzBlYzZkZGEyMTZlY2RhYzQ4MzM4MGQ0NDg5MmNkZjkzYjk3OTI=
DSA HQ Governance Head,Ministry of Defence,Bristol,"Salary : £67,820",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325344,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MjImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg2MjQ5Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTY4LTgwMzBlYzZkZGEyMTZlY2RhYzQ4MzM4MGQ0NDg5MmNkZjkzYjk3OTI=
"Assistant Director, Energy, National Infrastructure Commission",National Infrastructure Commission,"This post can be based in London (Windsor House, Victoria Street, London, SW1H 0TL) or Leeds (1st Floor, One Embankment, Leeds LS1 4DW).","Salary : £64,936 to £78,375",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325714,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg2MjI2JnNlYXJjaHBhZ2U9MjImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMTg3MTY4LTgwMzBlYzZkZGEyMTZlY2RhYzQ4MzM4MGQ0NDg5MmNkZjkzYjk3OTI=
Funding Services Administrator,UK Research and Innovation,Swindon,"Salary : £21,600",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325647,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0yMiZqb2JsaXN0X3ZpZXdfdmFjPTE4ODYxNjgmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTY4LTgwMzBlYzZkZGEyMTZlY2RhYzQ4MzM4MGQ0NDg5MmNkZjkzYjk3OTI=
DIO - Security Technician,Ministry of Defence,Swindon and South West - Tasked from Home,"Salary : £29,333",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323599,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMiZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODYxNTQmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTY4LTgwMzBlYzZkZGEyMTZlY2RhYzQ4MzM4MGQ0NDg5MmNkZjkzYjk3OTI=
DNO Executive Assistant Opportunities ,Ministry of Defence,"Abbey Wood: Bristol, AWE Aldermaston: Reading, Main Building: London","Salary : £28,300",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325214,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MjMmam9ibGlzdF92aWV3X3ZhYz0xODg2MTUzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Health Protection Practitioners,UK Health Security Agency,"Chilton, Fermi Avenue, Harwell Campus, Oxon OX110RQ or Fareham Civic Centre, Floor, Civic Way, Hampshire PO167AZ","Salary : £30,473 to £39,532",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325310,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4NTk0NSZzZWFyY2hwYWdlPTIzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Health Protection Practitioners (Level 2),UK Health Security Agency,"Chilton, Fermi Avenue, Harwell Campus, Oxon OX110RQ or Fareham Civic Centre, Floor, Civic Way, Hampshire PO167AZ","Salary : £38,724 to £46,231",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 325284,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JmpvYmxpc3Rfdmlld192YWM9MTg4NTkyOSZzZWFyY2hwYWdlPTIzJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Forestry Works Supervisor South Downs,Forestry Commission,"South Downs Beat: Queen Elizabeth Country Park, Petersfield, PO8 0QE","Salary : £26,534",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323959,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg1ODAxJnNlYXJjaHBhZ2U9MjMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
International Investment Officer,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £38,052 to £45,354",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323125,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg1Nzk5JnNlYXJjaHBhZ2U9MjMmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Navy Command-Principal Design Engineer- Civil Engineer,Ministry of Defence,"HMNB Clyde, Faslane","Salary : £43,080",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324285,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnNlYXJjaHBhZ2U9MjMmam9ibGlzdF92aWV3X3ZhYz0xODg1NjE0Jm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Domains Monitoring Service Manager,Central Digital and Data Office,"Bristol, Manchester","Salary : £53,400 to £59,700",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 322306,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODg1NjA0JnNlYXJjaHBhZ2U9MjMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
RAF Digital - Portfolio Support Officer,Ministry of Defence,"This role will be based in RAF High Wycombe. We operate a hybrid working model that allows you to work between home and on-site giving you greater flexibility about where and when you work, but during the ... see the job advert for full location information","Salary : £28,300",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323981,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg1NTEzJnNlYXJjaHBhZ2U9MjMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Chief Executive Forestry and Land Scotland,Scottish Government,Inverness or Edinburgh,"Salary : £103,231",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324659,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JmpvYmxpc3Rfdmlld192YWM9MTg4NTUwMyZzZWFyY2hwYWdlPTIzJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,Conference House - Portishead,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323650,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yMyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODU0NDMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,Link House - Newcastle-upon-Tyne,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323645,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnNlYXJjaHBhZ2U9MjMmam9ibGlzdF92aWV3X3ZhYz0xODg1NDQyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,Eaton House - Hounslow,"Salary : £32,000 to £33,600",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323641,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg1NDQxJnNlYXJjaHBhZ2U9MjMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,General Buildings - Cardiff,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323637,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg1NDQwJnNlYXJjaHBhZ2U9MjMmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,Dallas Court - Salford,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323623,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg1NDM4JnNlYXJjaHBhZ2U9MjMmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,Waterside Court - Leeds,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323608,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JmpvYmxpc3Rfdmlld192YWM9MTg4NTQzNyZzZWFyY2hwYWdlPTIzJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
** Illegal Migration Intake Unit - Intake Response Team - Immigration Officer ,Home Office,The Capital - Liverpool,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 322393,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yMyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODU0MzEmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Medicines Inspector - National Operations Medicines Optimisation Team,Care Quality Commission,"North East England, North West England","Salary : £39,390",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324700,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JmpvYmxpc3Rfdmlld192YWM9MTg4NTM4MiZzZWFyY2hwYWdlPTIzJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Web Content Editor ,UK Research and Innovation,Swindon,"Salary : £26,216",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324671,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NTM1NSZzZWFyY2hwYWdlPTIzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
No1 Welsh Wing Higher Executive Officer,Ministry of Defence,"Maindy Barracks, Whitchurch Road, Cathays CF14 3YE","Salary : £35,290",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324043,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnNlYXJjaHBhZ2U9MjMmam9ibGlzdF92aWV3X3ZhYz0xODg1MzA4JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Senior Pensions Officer *Extended*,National Crime Agency,"Belfast, Bristol, London* or Warrington. *For London based roles your contractual place of work will be Endeavour Square, Stratford. However, as that site will not be operational until early 2025 in the ... see the job advert for full location information","Salary : £38,642 to £46,812",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 322293,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NTI3MiZzZWFyY2hwYWdlPTIzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Corporate Communications Manager - 2 posts (ID2023-7589),Scottish Government,Glasgow,"Salary : £35,196 to £40,246",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 324120,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODQ4NTkmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Acoustical Oceanography Scientist,Defence Science and Technology Laboratory,"Dstl Porton Down, Salisbury, Wiltshire SP4 0JQ","Salary : £32,163 to £41,848",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 323863,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JmpvYmxpc3Rfdmlld192YWM9MTg4NDc3MCZzZWFyY2hwYWdlPTIzJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Offshore Environmental Inspector,Department for Energy Security & Net Zero,"Aberdeen, Birmingham, Cardiff, Darlington, Edinburgh, Salford","Salary : £69,485 to £76,525",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 322943,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODg0MjQ1JnNlYXJjaHBhZ2U9MjMmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
HR Appraisals,Ministry of Defence,"Walter's Ash, South East England, HP14 4UE","Salary : £23,670",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 321748,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4MzkwMiZzZWFyY2hwYWdlPTIzJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Senior Landscape Adviser  - Ref : 5540,Natural England,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, West Midlands (England), Yorkshire and the Humber","Salary : £33,736",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 322311,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MjMmam9ibGlzdF92aWV3X3ZhYz0xODgzMjQxJnJlcXNpZz0xNzAxMTg3MTcwLTQ2Njg0NDRiMmI2NGNmY2VlOGE0ZmM3MzhiMjQxMWE4NmNmOTg0ODY=
Defence Business Services (DBS) - Trainee MyHR Developer (MyHR Optimisation) ,Ministry of Defence,Tomlinson House - Norcross - Blackpool - North West - England,"Salary : £35,290",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 318599,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4MDYyNyZzZWFyY2hwYWdlPTI0JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MTcyLTQyMmI5ZjdiZmYwNTQ2NzdlYWMzZWRlODdiZDA4NTNiZWZjNjg2MmQ=
"Army - Head of Safety, Health and Environmental Protection Advisor (SHEA) - HEO",Ministry of Defence,"Middle Wallop, STOCKBRIDGE","Salary : £35,290",Closes : 11:55 pm on Sunday 3rd December 2023,Reference : 314229,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODc3NTU5JnNlYXJjaHBhZ2U9MjQmcGFnZWNsYXNzPUpvYnMmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4Jm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MTcyLTQyMmI5ZjdiZmYwNTQ2NzdlYWMzZWRlODdiZDA4NTNiZWZjNjg2MmQ=
